id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
132	4.37 	4.73 	42.75 	-2.35 	-3.81 	-2.09 	-0.63 	-0.79 	-2.41 	-10.63 	-2.48 	-16.63 	-17.19 	-9.42 	35.37 	34.46 	30.85 	42.56 	2.02 	1.73 	1.01 
133	5.11 	5.15 	12.20 	7.77 	10.34 	4.64 	3.14 	2.57 	2.18 	3.82 	2.93 	4.67 	3.60 	2.61 	2.92 	2.42 	3.12 	18.60 	9.77 	4.82 	2.95 
134	3.49 	3.08 	4.79 	3.06 	2.26 	1.72 	1.98 	1.83 	2.49 	7.72 	2.15 	4.83 	4.51 	2.33 	1.96 	2.45 	5.70 	12.40 	6.99 	5.53 	2.70 
135	3.09 	3.67 	8.30 	74.39 	-3.50 	-6.17 	-8.10 	-19.16 	70.87 	30.12 	1.27 	2.85 	2.48 	1.37 	1.26 	1.25 	2.35 	3.95 	3.23 	1.99 	1.17 
136	1.84 	2.43 	3.93 	4.42 	11.46 	-1.50 	-1.66 	-0.99 	-1.21 	-3.80 	-18.44 	-29.01 	6.89 	4.68 	3.70 	3.83 	5.52 	8.26 	6.36 	4.03 	2.47 
137	1.79 	2.90 	3.64 	2.86 	2.19 	1.63 	1.28 	1.08 	1.67 	3.51 	1.33 	2.91 	2.96 	1.85 	1.20 	1.30 	1.64 	4.75 	1.83 	0.95 	0.49 
138	4.00 	4.95 	6.87 	4.89 	3.69 	3.26 	1.52 	1.37 	1.97 	13.70 	2.90 	4.55 	3.21 	2.10 	2.47 	2.24 	3.64 	8.34 	5.56 	2.96 	1.71 
139	5.09 	5.19 	10.58 	-4.67 	-7.76 	133.36 	4.50 	2.72 	3.16 	6.82 	5.11 	8.41 	14.56 	3.82 	3.53 	3.73 	4.64 	9.24 	3.13 	3.55 	1.48 
140	4.16 	3.80 	4.61 	3.35 	2.78 	2.31 	1.96 	2.37 	9.89 	23.68 	7.30 	12.81 	10.34 	7.25 	5.10 	2.67 	2.95 	3.70 	4.20 	6.37 	3.51 
141	2.64 	2.27 	2.91 	2.11 	2.75 	2.47 	1.86 	1.22 	1.43 	3.52 	1.07 	4.43 	2.71 	1.63 	1.69 	2.00 	2.50 	3.06 	2.34 	1.39 	1.03 
142	4.25 	3.12 	6.13 	4.67 	3.21 	2.20 	2.36 	1.64 	2.14 	7.15 	2.06 	4.00 	3.35 	2.97 	2.03 	1.53 	1.91 	3.08 	2.82 	2.01 	2.10 
143	3.89 	4.91 	10.01 	20.11 	40.97 	23.42 	4.70 	2.96 	1.46 	6.35 	1.07 	2.52 	1.57 	0.81 	0.73 	0.89 	1.20 	1.43 	1.18 	1.15 	0.72 
144	1.58 	1.65 	2.38 	1.76 	1.58 	1.31 	0.95 	0.73 	1.24 	2.88 	0.95 	2.50 	1.79 	1.67 	1.85 	2.04 	1.92 	3.48 	3.93 	1.75 	1.17 
145	1.64 	1.59 	2.41 	2.02 	1.86 	1.53 	1.08 	1.37 	2.12 	6.19 	2.34 	5.56 	7.31 	16.93 	11.78 	4.19 	5.25 	7.25 	5.31 	7.41 	2.40 
146	1.65 	2.24 	3.55 	2.58 	2.33 	2.46 	1.71 	1.40 	1.99 	4.43 	1.13 	3.74 	5.13 	4.02 	2.51 	3.27 	2.52 	2.12 	1.75 	1.63 	1.12 
147	4.66 	3.28 	4.94 	4.16 	2.93 	2.07 	1.73 	1.84 	2.96 	10.27 	4.01 	7.61 	5.46 	2.88 	3.20 	2.51 	4.51 	3.60 	2.40 	1.74 	1.25 
148	2.53 	4.28 	9.82 	9.95 	9.31 	5.28 	3.93 	3.21 	2.28 	8.39 	0.99 	3.03 	2.18 	1.28 	1.67 	1.94 	2.21 	3.96 	4.80 	5.67 	2.26 
149	3.35 	2.69 	5.91 	8.00 	6.62 	5.53 	2.70 	2.36 	2.74 	11.04 	6.57 	11.65 	11.44 	8.85 	6.84 	7.21 	12.39 	21.88 	33.46 	-23.13 	206.71 
150	2.58 	5.43 	8.73 	7.97 	5.68 	3.39 	3.35 	1.72 	2.01 	13.51 	7.76 	13.01 	7.70 	6.01 	4.76 	5.68 	9.33 	16.46 	17.49 	14.62 	9.53 
151	3.21 	2.72 	5.85 	3.56 	3.20 	3.83 	2.40 	16.65 	-4.44 	-16.63 	-2.69 	-9.21 	-6.29 	5.64 	7.31 	5.85 	4.71 	2.98 	1.87 	1.58 	0.76 
152	2.61 	2.03 	4.02 	2.43 	1.78 	1.49 	0.83 	0.92 	1.07 	2.05 	0.94 	2.95 	1.85 	1.11 	1.04 	1.06 	1.38 	1.61 	1.29 	1.09 	0.76 
153	3.61 	5.56 	15.41 	7.97 	4.87 	3.20 	2.88 	2.30 	2.27 	6.69 	3.09 	6.79 	11.12 	5.21 	4.79 	11.58 	19.30 	28.12 	16.82 	6.42 	3.14 
154	5.37 	10.38 	10.00 	9.40 	5.18 	49.52 	-1.78 	-0.59 	-0.38 	-1.40 	4.54 	10.50 	5.76 	3.24 	3.96 	6.45 	12.62 	6.15 	4.13 	3.51 	1.62 
155	2.50 	3.31 	5.86 	3.88 	3.36 	2.20 	1.95 	1.51 	2.19 	4.91 	2.95 	6.34 	9.10 	6.75 	5.92 	4.75 	6.88 	6.31 	11.86 	5.72 	3.10 
156	4.01 	3.32 	6.04 	3.16 	2.47 	1.70 	1.67 	1.19 	2.08 	6.77 	2.21 	9.89 	17.96 	7.84 	5.11 	3.02 	4.45 	3.80 	4.10 	5.12 	3.57 
157	1.61 	2.05 	3.17 	2.80 	2.42 	2.33 	1.49 	1.04 	1.16 	5.92 	2.59 	4.35 	2.83 	1.48 	1.25 	1.54 	1.89 	2.15 	2.05 	2.29 	1.67 
158	3.33 	2.90 	4.35 	2.79 	2.75 	2.49 	1.24 	1.01 	1.12 	2.94 	1.24 	3.31 	1.97 	1.36 	1.20 	1.35 	1.58 	2.63 	2.03 	1.55 	0.84 
159	8.55 	7.67 	14.44 	75.48 	12.34 	5.32 	4.58 	4.49 	3.99 	13.96 	14.20 	14.89 	53.83 	13.48 	14.30 	14.07 	8.85 	9.51 	4.69 	3.56 	3.80 
160	4.50 	6.21 	5.89 	5.93 	6.79 	4.48 	1.91 	1.67 	1.94 	4.34 	1.66 	4.24 	5.24 	3.98 	2.49 	3.48 	3.80 	13.64 	3.12 	2.49 	1.64 
161	4.15 	6.17 	12.79 	10.03 	8.87 	2.09 	1.95 	1.35 	1.66 	5.74 	2.31 	7.14 	10.31 	4.89 	6.05 	5.59 	8.36 	9.35 	6.81 	3.43 	2.18 
162	6.74 	5.42 	8.39 	4.50 	3.04 	1.96 	2.98 	1.96 	2.82 	4.65 	1.05 	3.05 	2.28 	1.13 	1.56 	1.31 	1.15 	1.40 	2.36 	1.58 	1.24 
163	4.19 	3.77 	5.19 	4.21 	3.00 	2.21 	1.88 	1.29 	2.83 	15.48 	2.82 	4.37 	3.24 	1.98 	1.82 	1.81 	3.23 	3.48 	3.30 	2.05 	1.04 
164	6.69 	5.40 	6.99 	4.80 	3.69 	2.46 	2.26 	1.85 	1.97 	4.46 	1.65 	3.85 	5.36 	2.89 	2.78 	2.79 	4.78 	4.73 	4.40 	3.58 	2.04 
165	4.36 	3.52 	6.94 	5.57 	4.55 	3.28 	2.32 	1.62 	2.21 	3.99 	1.95 	3.40 	3.40 	2.17 	2.41 	2.34 	4.04 	18.82 	13.13 	4.84 	4.93 
166	3.00 	3.32 	5.73 	3.63 	2.50 	3.07 	1.69 	1.57 	3.80 	13.05 	1.95 	6.80 	5.13 	2.13 	2.12 	1.58 	2.57 	1.93 	3.04 	2.38 	1.12 
167	6.72 	6.66 	32.57 	257.52 	161.22 	-23.92 	-10.88 	-12.51 	-14.74 	35.45 	7.48 	23.93 	22.45 	14.08 	14.20 	20.80 	29.46 	81.26 	74.41 	36.25 	34.96 
168	4.37 	3.66 	3.68 	3.14 	1.98 	1.57 	1.22 	0.73 	1.12 	1.78 	1.14 	3.45 	2.32 	1.28 	1.62 	2.30 	2.64 	3.72 	4.77 	3.92 	2.16 
169	3.56 	3.20 	7.42 	3.05 	2.37 	2.61 	2.37 	1.41 	3.22 	3.28 	0.96 	2.16 	1.52 	1.06 	1.26 	1.17 	1.62 	2.55 	1.88 	1.21 	0.79 
170	3.47 	7.90 	14.93 	9.07 	2.78 	2.12 	1.59 	1.55 	1.79 	2.47 	1.10 	2.66 	1.81 	0.99 	1.56 	1.14 	1.52 	2.22 	1.76 	1.23 	0.76 
171	2.28 	2.95 	6.00 	4.95 	5.26 	12.25 	-6.10 	-0.68 	197.73 	151.15 	126.29 	108.28 	92.02 	3.26 	2.80 	2.69 	3.35 	3.24 	2.61 	1.68 	0.95 
172	3.89 	4.81 	9.18 	6.65 	5.77 	4.40 	-201.14 	-1.05 	-1.29 	-1.31 	-1.34 	-1.35 	-1.08 	-0.87 	0.70 	6.96 	12.12 	51.22 	19.28 	10.63 	16.75 
173	4.40 	4.04 	3.72 	2.29 	2.15 	1.38 	1.49 	1.15 	4.65 	8.38 	2.21 	4.51 	2.72 	1.56 	1.57 	1.50 	2.47 	1.59 	1.49 	1.29 	0.82 
174	2.16 	2.05 	3.53 	2.53 	3.01 	3.92 	1.33 	0.88 	2.07 	4.82 	1.13 	3.72 	2.08 	1.24 	2.00 	2.84 	2.99 	2.30 	1.65 	1.27 	0.68 
175	5.96 	12.10 	14.92 	9.87 	11.42 	11.05 	8.84 	7.41 	4.94 	8.12 	3.68 	5.86 	4.64 	4.25 	3.44 	3.70 	4.07 	9.10 	5.21 	3.10 	1.37 
176	2.97 	3.90 	5.37 	3.40 	2.46 	2.19 	2.09 	1.46 	2.12 	32.13 	8.96 	18.47 	13.81 	9.19 	7.78 	6.82 	11.65 	7.73 	6.08 	3.45 	3.78 
177	1.43 	1.32 	1.80 	1.63 	1.20 	1.39 	0.95 	0.72 	1.20 	4.24 	2.96 	2.98 	4.16 	2.47 	2.35 	1.24 	2.91 	3.74 	5.99 	6.13 	3.48 
178	2.26 	2.49 	2.31 	1.75 	1.34 	1.84 	1.45 	0.97 	1.23 	6.37 	1.48 	5.02 	6.58 	2.39 	2.49 	1.28 	2.00 	2.47 	1.77 	1.78 	1.16 
179	3.70 	3.18 	4.94 	2.47 	1.95 	2.14 	7.86 	-2.37 	-0.29 	-1.10 	5.36 	8.55 	4.19 	1.76 	2.69 	1.53 	1.86 	3.86 	2.13 	1.72 	1.13 
180	3.10 	2.75 	4.70 	3.29 	4.78 	3.77 	4.25 	1.62 	2.37 	6.30 	2.11 	4.75 	4.51 	2.59 	1.36 	1.68 	2.02 	3.86 	3.17 	2.24 	1.38 
181	13.37 	19.03 	23.57 	24.98 	24.09 	21.84 	7.00 	-4.02 	66.78 	63.92 	21.56 	19.50 	17.34 	10.32 	10.94 	8.62 	19.63 	36.26 	25.78 	24.38 	10.82 
182	2.77 	3.02 	3.82 	6.60 	8.09 	6.22 	6.20 	2.62 	2.86 	10.71 	2.98 	4.00 	2.89 	2.23 	0.97 	1.07 	1.37 	1.61 	3.22 	1.48 	0.97 
183	7.19 	10.46 	6.91 	2.39 	2.13 	1.39 	1.49 	0.82 	1.18 	3.80 	1.05 	3.34 	3.52 	1.90 	1.93 	1.65 	1.93 	2.16 	1.96 	2.36 	1.77 
184	3.34 	3.21 	7.46 	8.05 	7.25 	5.91 	5.16 	3.82 	6.34 	8.74 	3.06 	5.90 	5.55 	3.42 	2.69 	3.10 	4.05 	5.01 	4.70 	3.44 	2.27 
185	2.82 	5.66 	8.79 	17.89 	-15.69 	-0.81 	-1.08 	-1.13 	-1.21 	117.56 	46.25 	16.72 	6.56 	4.52 	5.33 	6.08 	8.54 	45.77 	20.83 	13.08 	13.15 
186	11.67 	9.18 	17.17 	15.35 	14.31 	12.21 	10.64 	9.99 	3.48 	8.38 	4.29 	9.21 	5.19 	3.93 	2.73 	2.85 	2.50 	4.69 	5.74 	3.82 	1.13 
187	3.36 	3.72 	8.37 	6.35 	3.50 	3.92 	3.26 	5.85 	1.41 	16.93 	6.01 	6.84 	11.01 	6.78 	3.41 	2.93 	3.76 	5.48 	3.17 	2.14 	2.00 
188	5.57 	4.53 	3.41 	3.10 	2.44 	2.19 	2.19 	2.05 	2.88 	7.32 	3.32 	5.45 	3.84 	2.77 	2.87 	2.84 	2.53 	2.83 	2.75 	4.01 	2.35 
189	6.62 	7.05 	6.89 	3.15 	2.93 	3.91 	2.87 	1.51 	3.60 	11.75 	3.93 	5.59 	4.90 	2.85 	2.63 	3.21 	4.56 	3.36 	2.31 	1.72 	1.11 
190	6.87 	5.83 	5.92 	4.14 	2.35 	1.99 	1.81 	3.53 	3.16 	13.35 	2.48 	6.72 	6.47 	3.40 	2.63 	1.49 	1.68 	1.83 	2.16 	2.03 	0.84 
191	4.78 	4.61 	7.60 	4.48 	4.90 	2.74 	1.60 	1.41 	2.87 	6.11 	2.33 	9.00 	5.00 	2.63 	2.42 	1.19 	2.03 	1.99 	1.64 	1.46 	1.54 
192	4.43 	4.17 	6.35 	3.41 	2.68 	2.16 	1.28 	1.04 	4.36 	14.34 	2.54 	6.58 	6.71 	6.62 	7.82 	1.83 	3.03 	3.41 	3.07 	2.52 	1.47 
193	4.16 	3.22 	3.61 	2.63 	2.19 	1.58 	1.70 	0.92 	1.17 	4.39 	1.56 	2.78 	2.57 	1.91 	1.67 	3.32 	3.94 	7.03 	18.59 	9.14 	7.71 
194	3.39 	2.77 	4.51 	3.46 	2.14 	1.73 	1.87 	1.33 	2.37 	5.96 	3.29 	8.06 	15.30 	7.30 	8.63 	11.97 	7.80 	8.90 	4.88 	7.03 	5.62 
195	4.84 	7.38 	35.63 	8.60 	5.87 	5.85 	5.06 	3.18 	2.36 	3.36 	1.15 	2.21 	2.81 	1.90 	2.26 	2.86 	3.16 	12.92 	3.58 	2.25 	1.19 
196	6.59 	5.60 	5.21 	5.48 	3.89 	3.03 	2.14 	1.69 	3.06 	5.53 	2.60 	4.26 	5.07 	3.10 	4.92 	7.02 	8.41 	2.85 	2.70 	2.81 	2.51 
197	4.53 	5.02 	5.01 	3.30 	2.79 	2.42 	2.00 	8.79 	6.57 	12.45 	3.86 	10.93 	18.03 	11.88 	1.74 	1.83 	1.62 	2.33 	1.62 	1.09 	0.76 
198	3.67 	4.42 	2.63 	2.22 	1.63 	1.47 	1.02 	0.70 	0.89 	2.19 	0.58 	2.70 	2.38 	1.64 	1.57 	1.34 	2.27 	3.49 	2.24 	1.79 	0.91 
199	6.01 	3.68 	6.12 	4.58 	4.07 	2.51 	2.00 	1.79 	2.02 	7.73 	0.98 	2.24 	1.52 	1.07 	1.07 	0.87 	1.49 	2.16 	1.46 	1.10 	0.89 
200	3.78 	4.81 	6.33 	5.41 	4.87 	3.88 	3.68 	2.28 	3.30 	6.60 	4.94 	3.24 	2.43 	1.66 	1.78 	2.06 	2.70 	6.65 	6.07 	3.57 	1.71 
201	4.33 	2.96 	3.75 	2.00 	1.74 	1.93 	1.44 	1.72 	4.40 	6.42 	6.35 	6.23 	6.26 	6.19 	6.12 	19.21 	16.34 	23.03 	9.15 	15.16 	13.14 
202	4.94 	5.65 	9.10 	7.47 	5.79 	3.51 	4.03 	2.33 	2.82 	6.08 	1.39 	4.64 	2.80 	1.70 	3.78 	2.96 	2.77 	3.02 	1.71 	2.10 	1.17 
203	6.72 	7.36 	16.04 	6.10 	4.29 	2.64 	3.94 	11.85 	-25.09 	167.81 	91.06 	63.78 	50.48 	44.27 	42.73 	2.64 	4.23 	3.98 	6.84 	3.52 	1.99 
204	5.55 	5.44 	7.98 	5.77 	4.19 	3.33 	2.41 	3.40 	5.21 	15.75 	19.66 	-261.68 	-1388.55 	216.02 	137.38 	175.63 	292.09 	6.57 	4.75 	4.85 	6.71 
205	6.34 	5.69 	19.34 	11.75 	14.61 	14.18 	13.72 	3.63 	2.78 	4.61 	2.04 	6.33 	4.60 	3.03 	5.49 	5.41 	18.08 	72.35 	4.14 	2.13 	1.56 
206	7.01 	5.49 	7.88 	5.23 	2.61 	2.56 	2.60 	1.89 	1.82 	6.98 	5.03 	13.43 	28.51 	-4.87 	3.58 	4.99 	26.71 	19.16 	23.25 	12.62 	8.20 
207	2.22 	2.15 	3.15 	2.68 	2.02 	1.63 	1.34 	1.16 	2.29 	4.51 	1.77 	4.18 	4.75 	2.23 	2.28 	1.69 	2.65 	5.42 	4.94 	2.96 	1.94 
208	2.24 	2.47 	5.15 	3.12 	2.39 	1.37 	1.45 	1.31 	1.47 	5.49 	1.81 	4.09 	3.02 	1.70 	1.83 	1.38 	1.80 	5.44 	3.61 	1.86 	1.47 
209	2.20 	1.94 	5.72 	3.77 	2.97 	2.92 	1.32 	0.90 	3.03 	6.81 	1.99 	2.97 	3.45 	1.58 	1.32 	0.93 	2.30 	2.99 	2.13 	1.91 	1.20 
210	6.96 	9.64 	8.46 	6.66 	4.38 	2.55 	2.14 	1.48 	2.41 	9.87 	3.68 	5.11 	5.08 	4.74 	4.53 	16.54 	10.35 	12.80 	5.81 	5.31 	5.65 
211	13.49 	8.80 	12.64 	10.15 	15.67 	2.55 	2.52 	1.51 	2.14 	5.31 	1.93 	4.13 	3.86 	2.25 	2.15 	1.96 	3.28 	4.78 	3.24 	2.61 	1.47 
212	3.37 	3.01 	4.30 	5.59 	4.39 	4.28 	4.43 	4.71 	3.73 	14.97 	2.44 	4.32 	3.17 	1.86 	1.56 	1.28 	1.14 	1.48 	1.53 	1.31 	0.96 
213	2.88 	2.16 	3.16 	2.65 	1.84 	1.69 	1.21 	0.71 	1.42 	2.24 	1.82 	3.81 	3.37 	2.71 	1.86 	1.82 	2.95 	18.40 	8.67 	5.44 	5.47 
214	4.13 	4.55 	7.54 	3.65 	2.48 	1.87 	2.65 	-0.91 	-0.38 	-7.60 	-7.28 	-6.79 	-17.86 	-18.33 	-14.51 	6.77 	6.82 	7.86 	5.86 	5.74 	5.61 
215	2.85 	2.59 	5.22 	3.31 	2.61 	2.21 	1.04 	0.80 	1.60 	8.36 	1.90 	14.23 	12.50 	12.75 	42.93 	40.62 	76.59 	104.82 	41.47 	34.02 	17.33 
216	10.82 	5.77 	9.87 	7.47 	8.73 	3.76 	2.53 	1.77 	4.16 	6.56 	2.73 	6.20 	12.12 	4.33 	4.90 	5.26 	8.87 	18.21 	10.90 	7.72 	5.49 
217	9.08 	4.93 	5.49 	2.94 	2.07 	1.48 	1.53 	1.14 	1.65 	3.03 	1.63 	4.70 	6.16 	6.34 	12.90 	7.85 	6.94 	10.59 	9.24 	8.60 	2.71 
218	1.62 	1.80 	2.60 	2.02 	1.46 	1.61 	1.46 	1.34 	1.57 	3.69 	1.09 	1.94 	1.86 	1.14 	0.91 	0.81 	1.08 	1.67 	1.53 	1.10 	0.66 
219	3.93 	3.61 	5.83 	5.15 	2.11 	1.76 	1.38 	0.93 	1.18 	3.59 	1.24 	3.03 	2.96 	1.64 	1.41 	2.02 	2.78 	3.61 	1.93 	1.59 	1.12 
220	4.68 	5.49 	5.92 	3.81 	3.42 	3.01 	2.86 	2.11 	2.73 	3.69 	1.46 	4.00 	4.80 	2.78 	2.33 	2.70 	2.05 	4.03 	1.94 	1.29 	0.88 
221	4.07 	2.93 	5.49 	5.32 	4.79 	1.48 	2.00 	1.79 	1.69 	5.17 	2.34 	4.37 	3.79 	2.50 	2.48 	2.84 	5.31 	9.57 	7.92 	3.91 	2.85 
222	4.92 	4.21 	6.77 	4.61 	3.13 	3.07 	2.33 	1.70 	2.29 	7.05 	1.86 	7.38 	34.41 	3.20 	2.49 	1.58 	2.07 	2.32 	2.23 	2.97 	1.70 
223	4.23 	4.35 	4.88 	2.99 	2.07 	1.45 	1.09 	0.88 	1.08 	2.26 	1.29 	2.45 	2.87 	2.23 	1.98 	2.17 	2.80 	4.95 	3.38 	2.01 	1.42 
224	1.70 	1.66 	2.88 	1.67 	1.40 	1.21 	0.89 	0.78 	1.16 	3.65 	1.36 	2.67 	1.80 	1.71 	1.15 	1.28 	1.67 	2.91 	4.66 	6.83 	7.20 
225	1.37 	1.36 	1.93 	1.57 	2.58 	2.84 	2.72 	1.73 	2.01 	4.41 	1.15 	2.67 	2.72 	1.51 	1.13 	0.82 	1.34 	1.57 	1.54 	1.28 	0.90 
226	1.57 	1.45 	2.02 	1.57 	1.23 	1.34 	0.97 	0.65 	1.37 	5.09 	1.13 	0.90 	0.87 	0.71 	0.67 	0.50 	0.94 	0.81 	0.79 	0.90 	0.63 
227	4.26 	4.90 	16.68 	9.23 	9.93 	5.46 	3.53 	3.60 	4.15 	22.67 	7.81 	17.07 	16.24 	11.80 	11.45 	11.13 	12.27 	52.52 	62.84 	13.01 	5.94 
228	4.05 	3.82 	6.50 	4.94 	3.15 	2.40 	1.43 	1.04 	1.32 	4.07 	1.17 	3.24 	4.38 	3.46 	3.62 	2.97 	8.19 	11.73 	3.57 	2.20 	1.26 
229	3.22 	2.77 	6.50 	4.48 	3.53 	2.62 	2.27 	1.47 	2.17 	3.96 	4.23 	5.89 	5.37 	3.56 	2.68 	2.15 	2.29 	2.88 	2.51 	1.54 	0.87 
230	3.54 	2.72 	4.57 	3.64 	2.77 	2.23 	1.78 	1.93 	2.76 	5.65 	2.24 	3.32 	4.16 	1.78 	1.49 	2.91 	2.86 	3.42 	3.63 	2.10 	1.20 
231	4.58 	4.84 	5.75 	5.50 	5.68 	2.88 	2.62 	2.02 	3.41 	8.45 	3.11 	11.77 	8.33 	5.57 	5.05 	3.13 	2.24 	3.12 	2.96 	1.37 	0.76 
232	1.52 	1.29 	1.80 	1.51 	1.25 	2.10 	1.23 	0.64 	0.92 	2.60 	0.91 	1.93 	1.08 	0.96 	1.41 	1.01 	2.64 	34.02 	29.82 	7.21 	1.78 
233	1.89 	2.01 	2.46 	1.76 	1.75 	2.16 	-1.76 	2.70 	6.35 	17.90 	3.77 	8.12 	4.47 	2.58 	3.24 	2.16 	2.82 	4.40 	3.47 	1.62 	1.12 
234	3.95 	4.94 	5.83 	5.14 	3.55 	2.32 	1.86 	1.75 	-8.09 	-6.00 	-67.93 		3178.41 	3.88 	2.39 	2.54 	2.34 	2.63 	1.77 	1.29 	1.05 
235	3.39 	4.62 	7.05 	5.11 	3.95 	3.00 	2.10 	1.68 	3.48 	6.00 	2.16 	3.86 	5.72 	3.10 	2.50 	2.40 	4.54 	6.75 	6.83 	4.26 	2.98 
236	2.52 	2.37 	4.25 	5.76 	5.07 	4.36 	4.46 	1.74 	3.47 	14.94 	2.74 	5.38 	5.05 	5.19 	3.29 	3.98 	4.72 	3.94 	4.99 	3.66 	1.85 
237				3.65 	2.38 	3.65 	1.77 	1.37 	1.86 	7.92 	1.49 	2.39 	1.43 	0.90 	1.19 	1.03 	1.56 	1.35 	1.28 	2.38 	1.07 
238			3.02 	3.03 	2.33 	2.37 	2.56 	1.60 	1.69 	6.35 	1.72 	2.97 	2.11 	1.55 	1.26 	1.68 	1.74 	1.89 	1.70 	1.40 	1.25 
239	4.52 	2.99 	6.25 	3.12 	2.09 	1.48 	1.42 	0.92 	1.19 	7.26 	2.22 	6.48 	7.70 	3.83 	3.36 	5.43 	7.60 	2.09 	1.42 	1.00 	0.68 
240	2.79 	3.41 	2.48 	1.96 	1.54 	1.58 	1.90 	1.53 	2.05 	4.21 	2.31 	3.09 	2.81 	1.87 	1.46 	1.94 	1.83 	1.83 	1.53 	1.48 	1.23 
241	3.74 	2.98 	4.98 	3.39 	3.26 	2.50 	2.64 	1.69 	2.37 	5.08 	1.95 	2.74 	1.75 	1.50 	1.57 	1.99 	1.95 	2.10 	2.39 	1.80 	1.06 
242	3.08 	3.30 	4.13 	2.59 	2.00 	1.57 	1.47 	-0.49 	-0.44 	-1.03 	-1.80 	7.19 	3.92 	2.57 	3.60 	2.89 	4.39 	2.27 	1.55 	1.55 	0.95 
243	3.12 	3.54 	4.24 	2.09 	1.59 	1.25 	1.03 	0.74 	0.93 	1.87 	0.78 	2.51 	1.98 	1.08 	1.03 	1.41 	1.96 	3.33 	2.10 	1.69 	1.17 
244	3.50 	3.46 	5.88 	3.50 	2.04 	1.81 	1.29 	0.91 	1.65 	3.88 	1.77 	3.47 	4.48 	2.12 	3.02 	3.40 	3.93 	3.87 	2.40 	2.61 	2.80 
245	6.74 	8.74 	8.99 	6.35 	4.26 	2.31 	-0.32 	-0.29 	-3.69 	0.49 	1.79 	3.52 	2.24 	1.46 	1.96 	1.28 	1.70 	3.23 	3.97 	2.27 	1.45 
246	2.98 	2.76 	2.89 	2.93 	1.86 	1.51 	1.12 	0.84 	0.95 	3.82 	1.54 	4.44 	11.78 	5.69 	7.75 	7.70 	7.37 	25.96 	24.04 	-10.20 	4.08 
247	2.07 	1.73 	2.94 	2.96 	2.65 	1.90 	2.41 	2.53 	2.57 	6.68 	3.85 	2.18 	5.86 	4.00 	3.03 	3.14 	4.15 	7.63 	5.74 	3.41 	2.58 
248	4.52 	3.91 	6.60 	7.76 	4.36 	2.57 	2.29 	1.74 	3.32 	3.86 	1.44 	3.33 	2.89 	2.92 	1.65 	2.95 	3.83 	3.89 	3.30 	2.50 	2.62 
249	4.17 	2.32 	3.29 	2.13 	1.57 	1.80 	1.15 	0.95 	2.06 	6.74 	1.76 	4.23 	8.44 	36.74 	-0.87 	2.33 	4.37 	4.47 	3.71 	3.04 	1.65 
250	4.36 	8.76 	8.64 	9.43 	6.87 	4.44 	2.34 	1.67 	2.78 	4.39 	1.68 	4.34 	5.18 	5.52 	5.46 	3.68 	4.72 	6.26 	5.57 	4.59 	4.97 
251	3.59 	3.76 	4.59 	3.70 	2.32 	1.90 	1.35 	1.23 	2.04 	4.92 	2.02 	4.06 	4.01 	2.94 	2.38 	2.02 	2.20 	4.32 	2.09 	1.75 	1.29 
252	2.53 	3.96 	3.62 	2.74 	2.29 	1.60 	1.31 	1.36 	1.71 	6.75 	1.03 	2.12 	2.76 	1.47 	1.25 	1.07 	1.46 	3.90 	7.18 	4.69 	1.78 
253	4.83 	6.04 	6.88 	3.53 	2.67 	1.85 	1.42 	1.02 	1.07 	2.40 	1.19 	2.36 	2.09 	1.40 	1.16 	1.26 	2.00 	3.25 	2.85 	2.70 	1.28 
254	4.98 	3.08 	4.94 	3.36 	2.62 	2.45 	3.38 	12.93 	-0.79 	-1.58 	-1.32 	-1.33 	-1.09 	147.02 	20.30 	15.12 	6.11 	10.54 	8.58 	5.12 	3.40 
255	5.35 	3.41 	5.20 	3.20 	2.39 	2.57 	2.61 	2.56 	3.27 	13.53 	2.20 	5.55 	10.13 	5.55 	6.22 	2.49 	3.13 	3.11 	3.09 	2.47 	1.37 
256	5.27 	2.43 	3.74 	3.27 	1.59 	1.14 	1.32 	1.39 	3.42 	6.27 	3.37 	4.29 	3.42 	2.15 	1.55 	1.65 	2.01 	1.97 	2.12 	2.19 	1.06 
257	5.69 	4.66 	3.99 	3.50 	3.29 	2.14 	2.26 	1.55 	3.93 	7.53 	3.60 	11.46 	9.43 	5.46 	10.64 	4.24 	4.03 	9.13 	4.27 	2.54 	4.73 
258	1.69 	1.65 	2.59 	1.86 	1.49 	1.42 	1.08 	0.93 	1.06 	2.77 	0.81 	1.57 	1.31 	0.94 	0.70 	0.62 	1.05 	1.46 	1.33 	1.14 	0.68 
259	4.34 	4.77 	6.65 	4.72 	3.31 	2.97 	2.45 	2.42 	5.83 	10.79 	3.62 	9.91 	14.96 	3.38 	3.45 	2.91 	3.93 	7.59 	4.18 	3.79 	1.78 
260	3.56 	2.58 	5.01 	6.28 	4.36 	4.97 	17.77 	16.37 	2.06 	6.07 	2.46 	7.02 	5.75 	3.34 	3.72 	3.93 	4.34 	4.27 	4.12 	3.00 	1.41 
